"idx";"Player";"side_swing_plane_p2";"side_swing_plane_p3";"side_swing_plane_p4";"side_swing_plane_p5";"side_swing_plane_p6";"side_err_msg";"side_update_at";"clubhead_face_sweet_spot";"clubhead_err_msg";"clubhead_update_at";"front_is_head_lifted";"front_is_head_rotated";"front_is_knee_straightened";"front_err_msg";"front_update_at"
"173205";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:32:56";1;"";"2023-02-10 17:32:26";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:32:25"
"173243";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:33:35";1;"";"2023-02-10 17:33:05";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:33:04"
"173356";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:34:46";1;"";"2023-02-10 17:34:17";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:34:15"
"173509";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:36:01";1;"";"2023-02-10 17:35:30";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:35:27"
"173706";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:37:59";1;"";"2023-02-10 17:37:24";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:37:23"
"173759";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:38:50";1;"";"2023-02-10 17:38:21";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:38:17"
"173920";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 17:40:14";1;"";"2023-02-10 17:39:41";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:39:38"
"174004";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-12-23 17:41:01";1;"";"2022-12-23 17:40:26";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-23 17:40:23"
"174007";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:40:59";1;"";"2023-02-10 17:40:29";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:40:28"
"174057";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:41:48";1;"";"2023-02-10 17:41:18";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:41:17"
"174059";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-12-23 17:41:56";1;"";"2022-12-23 17:41:22";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-23 17:41:18"
"174125";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-04 17:42:17";1;"";"2022-11-04 17:41:41";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-04 17:41:38"
"174130";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-12-23 17:42:27";1;"";"2022-12-23 17:41:52";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-23 17:41:48"
"174247";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-12-23 17:43:44";1;"";"2022-12-23 17:43:09";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-23 17:43:06"
"174253";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:43:44";1;"";"2023-02-10 17:43:15";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:43:12"
"174319";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-12-23 17:44:17";1;"";"2022-12-23 17:43:41";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-23 17:43:38"
"174322";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-04 17:44:14";1;"";"2022-11-04 17:43:39";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-04 17:43:36"
"174333";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:44:24";1;"";"2023-02-10 17:43:54";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:43:51"
"174351";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-04 17:44:42";1;"";"2022-11-04 17:44:08";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-04 17:44:04"
"174400";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-12-23 17:44:57";1;"";"2022-12-23 17:44:22";0;0;0;"IEEE 未偵測到 p1 p4";"2022-12-23 17:44:19"
"174407";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:44:58";1;"";"2023-02-10 17:44:28";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:44:25"
"174432";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-04 17:45:22";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-04 17:44:45"
"174447";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:45:38";1;"";"2023-02-10 17:45:08";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:45:05"
"174510";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-04 17:46:01";1;"";"2022-11-04 17:45:26";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-04 17:45:23"
"174555";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:46:47";1;"";"2023-02-10 17:46:17";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:46:14"
"174651";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:47:42";1;"";"2023-02-10 17:47:12";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:47:11"
"174735";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:48:26";1;"";"2023-02-10 17:47:57";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:47:53"
"174816";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:49:08";1;"";"2023-02-10 17:48:38";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:48:35"
"174858";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:49:50";1;"";"2023-02-10 17:49:19";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:49:17"
"174935";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:50:26";1;"";"2023-02-10 17:49:57";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:49:55"
"175019";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:51:10";1;"";"2023-02-10 17:50:40";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:50:37"
"175101";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:51:52";1;"";"2023-02-10 17:51:23";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:51:20"
"175150";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:52:42";1;"";"2023-02-10 17:52:12";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:52:08"
"175238";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:53:30";1;"";"2023-02-10 17:52:59";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:52:56"
"175322";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:54:14";1;"";"2023-02-10 17:53:44";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:53:41"
"175358";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:54:49";1;"";"2023-02-10 17:54:20";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:54:17"
"175536";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:56:27";1;"";"2023-02-10 17:55:57";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:55:54"
"175609";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:57:01";1;"";"2023-02-10 17:56:30";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:56:28"
"175653";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:57:43";1;"";"2023-02-10 17:57:14";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:57:11"
"175739";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:58:30";1;"";"2023-02-10 17:58:00";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:57:57"
"175830";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 17:59:20";1;"";"2023-02-10 17:58:51";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 17:58:48"
"180121";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 18:02:17";1;"";"2023-02-14 18:01:43";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:01:42"
"180150";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 18:02:42";1;"";"2023-02-10 18:02:12";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 18:02:09"
"180235";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 18:03:30";1;"";"2023-02-14 18:02:57";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:02:54"
"180333";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 18:04:27";1;"";"2023-02-14 18:03:55";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:03:52"
"180335";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 18:04:27";1;"";"2023-02-10 18:03:56";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 18:03:53"
"180426";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 18:05:17";1;"";"2023-02-10 18:04:48";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 18:04:45"
"180427";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 18:05:20";1;"";"2023-02-14 18:04:49";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:04:47"
"180503";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 18:05:54";1;"";"2023-02-10 18:05:24";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 18:05:21"
"180617";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 18:07:11";1;"";"2023-02-14 18:06:38";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:06:37"
"180654";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 18:07:48";1;"";"2023-02-14 18:07:15";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:07:13"
"180820";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 18:09:14";1;"";"2023-02-14 18:08:42";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:08:39"
"180927";"LewisQQ";0;0;0;0;0;"";"";1;"";"2022-10-19 18:09:36";0;0;0;"Traceback (most recent call last):
  File ""/mnt/trainData/celery_tasks.py"", line 67, in front
    front_detect.front_pose_detect(idx)
  File ""/mnt/trainData/brian/golf_pose_detect/src/pose/pose.py"", line 55, in front_pose_detect
    left_hip_y = results.pose_landmarks.landmark[mp_pose.PoseLandmark.LEFT_HIP].y * image_height
AttributeError: 'NoneType' object has no attribute 'landmark'
";"2022-10-19 18:09:35"
"180956";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-14 18:10:51";1;"";"2023-02-14 18:10:18";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:10:16"
"181030";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 18:11:25";1;"";"2023-02-14 18:10:51";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:10:50"
"181129";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 18:12:24";1;"";"2023-02-14 18:11:51";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:11:49"
"181316";"Test-Celery";0;0;0;0;0;"";"";1;"";"2022-10-19 18:13:26";0;0;0;"IEEE 未偵測到 p4";"2022-10-19 18:13:32"
"181447";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 18:15:41";1;"";"2023-02-14 18:15:08";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:15:07"
"181525";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 18:16:21";1;"";"2023-02-14 18:15:47";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:15:45"
"181603";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-02-14 18:16:27";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:16:13"
"181643";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 18:17:37";1;"";"2023-02-14 18:17:04";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:17:02"
"181754";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-02-14 18:18:47";1;"";"2023-02-14 18:18:15";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:18:14"
"181836";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 18:19:29";1;"";"2023-02-14 18:18:58";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:18:57"
"181915";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 18:20:10";1;"";"2023-02-14 18:19:37";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:19:36"
"181951";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-10 18:20:43";1;"";"2022-11-10 18:20:09";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-10 18:20:05"
"182050";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 18:21:43";1;"";"2023-02-14 18:21:11";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:21:09"
"182148";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-10 18:22:42";1;"";"2022-11-10 18:22:07";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-10 18:22:04"
"182308";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 18:24:03";1;"";"2023-02-14 18:23:30";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:23:30"
"182415";"Guest.1";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-14 18:25:09";1;"";"2023-02-14 18:24:36";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-14 18:24:34"
"182848";"Test-Celery";1;1;2;1;2;"";"2022-08-31 15:46:47";1;"";"2022-08-31 15:46:17";1;1;0;"";"2022-08-31 15:46:29"
"182925";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-10 18:30:18";1;"";"2022-11-10 18:29:43";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-10 18:29:39"
"182930";"Lewis";1;1;1;2;1;"";"2022-08-31 14:47:28";1;"";"2022-08-31 14:46:59";0;1;1;"";"2022-08-31 14:47:10"
"183045";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-10 18:31:38";1;"";"2022-11-10 18:31:04";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-10 18:30:59"
"183116";"Player0";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2022-11-10 18:32:10";1;"";"2022-11-10 18:31:36";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-10 18:31:32"
"183156";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-10 18:32:50";1;"";"2022-11-10 18:32:17";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-10 18:32:12"
"183256";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2022-11-10 18:33:50";1;"";"2022-11-10 18:33:17";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-10 18:33:13"
"183527";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2022-11-10 18:36:20";1;"";"2022-11-10 18:35:45";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-10 18:35:41"
"183610";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2022-11-10 18:37:03";1;"";"2022-11-10 18:36:29";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-10 18:36:25"
"184622";"HSU";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 18:46:47";1;"";"2023-02-10 18:46:34";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 18:46:32"
"184703";"Sonia";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 18:47:54";1;"";"2023-02-10 18:47:25";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 18:47:22"
"184729";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-02-10 18:47:47";1;"";"2023-02-10 18:47:40";0;0;0;"";""
"184819";"vincentchen";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 18:49:11";1;"";"2023-02-10 18:48:40";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 18:48:38"
"184849";"vincentchen";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P6";"2023-02-10 18:49:41";1;"";"2023-02-10 18:49:09";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 18:49:07"
"184858";"LewisQQ";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2022-11-10 18:49:51";1;"";"2022-11-10 18:49:18";0;0;0;"IEEE 未偵測到 p1 p4";"2022-11-10 18:49:15"
"185043";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 18:51:35";1;"";"2023-02-10 18:51:05";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 18:51:02"
"185134";"Harry";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-10 18:52:25";1;"";"2023-02-10 18:51:55";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 18:51:53"
"185356";"Test-Celery";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-02-06 18:54:20";1;"";"2023-02-06 18:54:19";0;0;0;"";""
"185444";"??????";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-02-06 18:55:08";1;"";"2023-02-06 18:55:05";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 18:55:04"
"185607";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-06 18:56:57";1;"";"2023-02-06 18:56:28";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 18:56:26"
"185652";"patty";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-06 18:57:43";1;"";"2023-02-06 18:57:13";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 18:57:10"
"185737";"??????";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-02-10 18:58:01";1;"";"2023-02-10 18:58:00";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 18:57:58"
"185803";"Rita";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-06 18:58:54";1;"";"2023-02-06 18:58:25";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 18:58:21"
"185839";"Rita";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢";"2023-02-06 18:59:31";1;"";"2023-02-06 18:59:02";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 18:58:58"
"185844";"??????";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-02-10 18:59:09";1;"";"2023-02-10 18:59:06";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 18:59:04"
"190132";"??????";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-02-10 19:01:57";1;"";"2023-02-10 19:01:54";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:01:53"
"190224";"??????";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-02-06 19:02:48";1;"";"2023-02-06 19:02:46";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-06 19:02:43"
"190245";"??????";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, 未偵測到 P7 擊球瞬間, IEEE 未偵測到 P1, IEEE 未偵測到 P2, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5, IEEE 未偵測到 P6";"2023-02-10 19:03:10";0;"";"";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:03:05"
"190725";"cyber";0;0;0;0;0;"未偵測到球, 未偵測到 P1 準備姿勢, IEEE 未偵測到 P3, IEEE 未偵測到 P4, IEEE 未偵測到 P5";"2023-02-10 19:08:21";1;"";"2023-02-10 19:07:49";0;0;0;"IEEE 未偵測到 p1 p4";"2023-02-10 19:07:47"
